0.561
5.463
6.249
6.785
6.885
7.87
8.855
16.014
17.474
17.985
20.342
21.39
19.931
19.245
19.719
19.332
19.644
18.235
16.825
15.017
16.663
17.536
17.611
15.965
16.838
16.763
17.124
17.361
16.426
15.229
14.019
14.979
16.177
19.706
20.991
21.677
19.719
18.235
18.521
17.823
16.027
14.992
13.944
12.959
11.874
12.946
11.886
13.171
12.859
12.959
13.607
12.871
11.899
11.899
11.899
11.998
12.373
12.659
14.418
13.57
13.944
13.47
13.308
12.984
11.375
10.103
8.843
8.731
6.012
2.594
3.629
6.099
5.026
5.7
6.361
6.822
7.446
7.932
8.406
7.72
7.483
8.307
7.957
6.486
7.296
7.259
7.059
9.18
12.51
11.724
10.926
11.699
13.67
15.017
15.528
16.326
16.526
16.301
15.852
14.63
14.705
14.929
15.166
17.661
16.651
16.339
19.045
18.571
18.072
17.424
17.386
15.915
13.483
11.998
10.502
9.616
9.891
10.04
10.963
11.799
11.612
11.961
13.582
13.071
11.886
11.15
10.414
10.364
7.034
5.251
6.947
7.084
7.321
8.095
8.481
8.307
7.034
6.922
6.797
9.728
8.531
7.596
7.159
6.535
6.61
7.059
6.436
7.147
7.683
6.872
6.049
6.336
4.44
3.18
4.141
5.376
4.827
4.839
5.238
4.315
4.864
3.742
2.607
6.386
5.288
2.532
4.054
7.234
10.801
12.198
12.073
11.475
11.886
11.587
11.287
11.936
10.04
9.728
9.017
7.072
6.436
5.987
6.922
7.259
7.234
5.488
3.754
2.806
2.507
4.328
6.997
7.658
6.822
6.735
8.132
11.312
14.917
13.096
11.275
12.472
11.699
12.435
14.605
15.378
14.929
12.734
12.722
11.063
9.816
8.781
7.745
8.868
9.329
9.18
9.691
11.899
10.626
8.693
9.429
10.714
11.948
11.487
11.026
12.273
9.99
7.521
8.419
7.858
8.506
9.766
9.529
7.047
6.735
8.394
10.053
11.961
13.52
14.917
14.169
15.029
14.929
14.817
16.039
16.064
15.728
14.717
13.695
15.815
17
16.339
16.276
15.353
14.144
12.048
10.177
8.98
9.055
8.02
6.972
6.348
7.109
10.152
11.387
11.724
14.406
16.189
16.563
14.63
12.946
11.475
10.015
14.655
15.565
13.508
11.499
9.99
9.816
8.793
8.943
9.741
9.953
9.392
8.83
6.124
5.55
5.85
6.76
8.444
8.431
9.304
8.98
8.544
7.608
8.581
9.566
12.797
13.907
13.034
6.96
6.236
7.359
8.743
11.1
12.684
15.017
12.522
10.028
9.267
9.703
10.564
8.007
8.618
10.078
9.728
10.876
9.155
8.743
9.105
9.466
11.687
11.038
10.177
10.863
12.173
14.119
15.952
16.014
13.246
13.046
12.946
12.846
13.72
14.243
14.493
14.406
14.792
14.268
15.902
16.364
16.426
15.777
13.246
